filename,id,date,host,short_title,title,date_short
doc_275611.txt,6033,2017-04-02,www.thisismoney.co.uk,Prince Charles visit,Prince Charles visits Old Town Bucharest.html,2017-04
doc_117120.txt,6034,2017-05-30,www.express.co.uk,Theresa May Jeremy C,Theresa May Jeremy Corbyn Brexit jeremy paxman EU Brussels Europe business trade,2017-05
doc_612192.txt,6035,2017-03-04,www.breitbart.com,,,2017-03
doc_161797.txt,6036,2017-07-04,a.msn.com,BBDGPuQ,BBDGPuQ,2017-07
doc_636606.txt,6037,2017-08-07,www.breitbart.com,,,2017-08
doc_720642.txt,6038,2017-03-22,www.express.co.uk.,Brexit farming seaso,Brexit farming seasonal labour,2017-03
doc_53274.txt,6039,2017-08-06,www.breitbart.com,,,2017-08
doc_112754.txt,6040,2017-06-01,sluggerotoole.com,,,2017-06
doc_816858.txt,6041,2017-02-21,www.pbs.org,,,2017-02
doc_462723.txt,6042,2017-03-08,uk.weather.yahoo.com,don t complacent ris,don t complacent risk president 070000074.html,2017-03
doc_173679.txt,6043,2017-03-30,www.cityam.com,london holds off new,london holds off new york keep its top spot worlds number,2017-03
doc_362722.txt,6044,2017-07-07,www.express.co.uk,Brexit news Liam Fox,Brexit news Liam Fox dig BBC news House of Commons Theresa May Conservatives,2017-07
doc_257997.txt,6045,2017-02-27,www.theguardian.com,cpac 2017 live news ,cpac 2017 live news day two donald trump,2017-02
doc_304936.txt,6046,2017-03-15,www.infowars.com,,,2017-03
doc_372264.txt,6047,2017-06-13,www.foarsite.com,,,2017-06
doc_602125.txt,6048,2017-03-04,www.express.co.uk.,lib dems receive mil,lib dems receive million pounds labour less donations first time,2017-03
doc_476141.txt,6049,2017-04-28,,EU to say UNITED IRE,EU to say UNITED IRELAND could join bloc after Brexit | UK | News | Express.co.uk,2017-04
doc_433525.txt,6050,2017-04-10,www.express.co.uk.,Brexit Polish MEP ru,Brexit Polish MEP rules out single market access UK without EU court,2017-04
doc_387516.txt,6051,2017-04-11,www.express.co.uk,SCARED Nicola Sturge,SCARED Nicola Sturgeon RULES OUT snap election boost Scottish independence referendum hope,2017-04
doc_368701.txt,6052,2017-04-16,www.express.co.uk,Tory MP bob stewart ,Tory MP bob stewart Brexit is a doddle after D Day 18 months bbc radio 5 live brussels,2017-04
doc_232868.txt,6053,2017-06-02,thehill.com,335800 trump put ame,335800 trump put america first while in europe,2017-06
doc_397465.txt,6054,2017-04-26,,General Election 201,General Election 2017   Labour MP grilled over EU national rights | UK | News | Express.co.uk,2017-04
doc_132250.txt,6055,2017-04-07,www.express.co.uk,Brexit Tory MEP Davi,Brexit Tory MEP David Campbell Bannerman slams EU European Parliament Brussels,2017-04
doc_259532.txt,6056,2017-02-27,www.express.co.uk,Brexit Article 50 Ho,Brexit Article 50 House of Lords Bill Theresa May Lord Bridges Peter Mandelson debate,2017-02
doc_351044.txt,6057,2017-03-16,www.express.co.uk.,Brexit Tim Farron Sc,Brexit Tim Farron Scottish referendum EU,2017-03
doc_84714.txt,6058,2017-05-01,,UK leaving EU withou,UK leaving EU without deal 'would cost Germany BILLIONS' | World | News | Express.co.uk,2017-05
doc_652960.txt,6059,2017-03-07,www.express.co.uk,Jeremy Corbyn flips ,Jeremy Corbyn flips general election chances awkward interview,2017-03
doc_447949.txt,6060,2017-07-23,www.standard.co.uk,bbc is ignoring posi,bbc is ignoring positive brexit stories liam fox claims a3594211.html,2017-07
doc_739476.txt,6061,2017-04-08,www.express.co.uk.,Brexit Ukip chief Re,Brexit Ukip chief Remain politicians weakening UK stance,2017-04
doc_443382.txt,6062,2017-07-05,www.dailykos.com, Overnight News Dige, Overnight News Digest July 4 2017 Independence Day Edition,2017-07
doc_772486.txt,6063,2017-04-04,www.express.co.uk,Brexit negotiations ,Brexit negotiations European Union freedom of movement Pet Travel Scheme,2017-04
doc_432556.txt,6064,2017-04-10,www.msn.com:80,ar BBzAmvs,ar BBzAmvs,2017-04
doc_703599.txt,6065,2017-07-16,www.dailymail.co.uk,House prices stoppin,House prices stopping couples having 160 000 children.html,2017-07
doc_614625.txt,6066,2017-06-11,www.irishtimes.com,cliff taylor has ire,cliff taylor has ireland just caught a break on brexit 1.3113971,2017-06
doc_432579.txt,6067,2017-04-10,www.express.co.uk,Gibraltar brexit bri,Gibraltar brexit britain spain westminster MP,2017-04
doc_216744.txt,6068,2017-03-29,www.express.co.uk.,more americans visit,more americans visit uk,2017-03
doc_550046.txt,6069,2017-04-29,,Remainer shuns Lib D,Remainer shuns Lib Dem election vote to 'GET ON WITH' Brexit instead | UK | News | Express.co.uk,2017-04
doc_362195.txt,6070,2017-07-07,www.irishtimes.com,ireland s interests ,ireland s interests lie in strengthened eu after brexit 1.3144308,2017-07
doc_798183.txt,6071,2017-02-20,www.buzzfeed.com,10 ways to solve the,10 ways to solve the housing crisis based on actual evidence,2017-02
doc_736900.txt,6072,2017-04-08,insider.foxnews.com,nigel farage tucker ,nigel farage tucker carlson tonight syria airstrikes stockholm sweden terror attack,2017-04
doc_703513.txt,6073,2017-07-16,www.independent.co.uk,student university d,student university debt fees jeremy corbyn john mcdonnell row back backtrack pay off andrew marr a7843446.html,2017-07
doc_213923.txt,6074,2017-03-29,www.express.co.uk.,Brexit news French a,Brexit news French ambassador EU warns Theresa May tax haven Britain,2017-03
doc_107257.txt,6075,2017-02-23,metro.co.uk,,,2017-02
doc_630629.txt,6076,2017-07-03,www.express.co.uk,Theresa May Brexit E,Theresa May Brexit EU citizens new arrivals,2017-07
doc_229220.txt,6077,2017-08-01,metro.co.uk,,,2017-08
doc_155105.txt,6078,2017-03-11,www.express.co.uk,brexit guy verhofsta,brexit guy verhofstadt attempt stop britain eu exit,2017-03
doc_763920.txt,6079,2017-03-05,independent.co.uk,tax cuts exclusive p,tax cuts exclusive poll save the nhs theresa may philip hammond chancellor spring budget 2017 a7611431.html,2017-03
doc_682897.txt,6080,2017-03-28,uk.weather.yahoo.com,cut eu red tape chok,cut eu red tape choking 212045396.html,2017-03
doc_622179.txt,6081,2017-05-21,,Verhofstadt wants Fa,Verhofstadt wants Farron to win election in childish swipe at May | UK | News | Express.co.uk,2017-05
doc_352822.txt,6082,2017-03-16,dailymail.co.uk,The powerful passpor,The powerful passports world 2017 revealed.html,2017-03
doc_718526.txt,6083,2017-03-22,sports.yahoo.com,britain trigger brex,britain trigger brexit process march 114227477.html,2017-03
doc_568962.txt,6084,2017-03-17,www.thisismoney.co.uk,Does Donald Trump s ,Does Donald Trump s election live simulation.html,2017-03
doc_616036.txt,6085,2017-04-03,www.express.co.uk,Nigel Farage denies ,Nigel Farage denies sex with porn star Valerie Fox,2017-04
doc_291775.txt,6086,2017-02-25,www.washingtonpost.com,b9e8b142 f469 11e6 9,b9e8b142 f469 11e6 9fb1 2d8f3fc9c0ed_story.html,2017-02
doc_308715.txt,6087,2017-03-15,www.express.co.uk,GBP Euro Pound Sterl,GBP Euro Pound Sterling Germany money finance,2017-03
doc_3535.txt,6088,2017-06-04,www.pressdemocrat.com,british prime minist,british prime minister condemns london,2017-06
doc_314973.txt,6089,2017-03-15,uk.weather.yahoo.com,uks construction ind,uks construction industry risks losing 200 000 eu 000408891  sector.html,2017-03
doc_469815.txt,6090,2017-03-08,www.conservativewoman.co.uk,,,2017-03
doc_296648.txt,6091,2017-02-25,economist.com,3383200,3383200,2017-02
doc_122349.txt,6092,2017-05-30,independent.co.uk,jeremy corbyn womans,jeremy corbyn womans hour interview emma barnett costings may a7762981.html,2017-05
doc_357894.txt,6093,2017-03-16,thisismoney.co.uk,The powerful passpor,The powerful passports world 2017 revealed.html,2017-03
doc_624061.txt,6094,2017-05-17,, What connects Brexi," What connects Brexit, the DUP, dark money and a Saudi prince? ",2017-05
doc_425457.txt,6095,2017-07-12,www.express.co.uk,brexit european unio,brexit european union japan free trade deal single market access,2017-07
doc_762018.txt,6096,2017-03-05,www.express.co.uk,British passport bur,British passport burgundy,2017-03
doc_724581.txt,6097,2017-03-22,www.msn.com:80,ar BByzr3R,ar BByzr3R,2017-03
doc_308231.txt,6098,2017-03-15,www.irishtimes.com,colm tóibín the no,colm tóibín the north must become an independent eu state 1.3010252,2017-03
doc_675050.txt,6099,2017-04-27,,Angry Europeans to u,Angry Europeans to use EUROVISION to punish UK for leaving | UK | News | Express.co.uk,2017-04
doc_108733.txt,6100,2017-06-01,www.expressandstar.com,?rnd=8651317,?rnd=8651317,2017-06
doc_221801.txt,6101,2017-03-29,www.independent.co.uk,theresa may brexit l,theresa may brexit latest article 50 trigger eu nationals come together a7655086.html,2017-03
doc_216733.txt,6102,2017-03-29,www.express.co.uk,Brexit Paul Nuttall ,Brexit Paul Nuttall predicts Theresa May honeymoon period end,2017-03
doc_489847.txt,6103,2017-07-25,www.theguardian.com,uk factory output gr,uk factory output grows fastest rate since mid 1990s,2017-07
doc_579672.txt,6104,2017-03-17,ottawacitizen.com,gormley trudeau and ,gormley trudeau and ivanka trump are enabling populist madness and that will hurt us all,2017-03
doc_696344.txt,6105,2017-03-02,uk.weather.yahoo.com,theresa may accuses ,theresa may accuses snp treating 223017880.html,2017-03
doc_106634.txt,6106,2017-02-23,uk.weather.yahoo.com,scottish government ,scottish government seriously considering independence vote next advisor 131246852.html,2017-02
doc_320976.txt,6107,2017-03-15,www.express.co.uk.,Nigel Farage revolut,Nigel Farage revolution against global governance Europe,2017-03
doc_149154.txt,6108,2017-03-11,rightlog.in,,,2017-03
doc_291508.txt,6109,2017-07-28,www.dailymail.co.uk,Trump White House ei,Trump White House eight years.html,2017-07
doc_43497.txt,6110,2017-07-29,wonkette.com,scaramucci says its ,scaramucci says its not classy to talk about how his smart wife is dumping his ass,2017-07
doc_665344.txt,6111,2017-03-10,www.biznews.com,,,2017-03
doc_529922.txt,6112,2017-03-09,uk.weather.yahoo.com,polish plot remove f,polish plot remove fellow countrymen 161035775.html,2017-03
doc_538753.txt,6113,2017-07-15,www.independent.co.uk,tony blair brexit ca,tony blair brexit can be stopped if british leaders eu is prepared to meet us halfway a7841816.html,2017-07
doc_517990.txt,6114,2017-04-24,uk.weather.yahoo.com,paul nuttall apos pl,paul nuttall apos pledge ban 150622861.html,2017-04
doc_272794.txt,6115,2017-04-02,uk.weather.yahoo.com,uk military must not,uk military must not used 210035745.html,2017-04
doc_615283.txt,6116,2017-04-03,uk.weather.yahoo.com,quarter shops banish,quarter shops banish queues 2021 235900403.html,2017-04
doc_606825.txt,6117,2017-03-04,www.express.co.uk,brexit eu migrant wo,brexit eu migrant workers benefits axed visa theresa may,2017-03
doc_153443.txt,6118,2017-03-11,uk.weather.yahoo.com,britons reverse arti,britons reverse article 50 love 155000630.html,2017-03
doc_456876.txt,6119,2017-03-08,theradavist.com,,,2017-03
doc_448393.txt,6120,2017-07-23,www.telegraph.co.uk,,,2017-07
doc_641662.txt,6121,2017-03-07,www.express.co.uk,EU fear Lord Lamont ,EU fear Lord Lamont British taxes competitive Brexit,2017-03
doc_98096.txt,6122,2017-02-23,www.zerohedge.com,conflictual relation,conflictual relationship between donald trump and us deep state part 1,2017-02
doc_64977.txt,6123,2017-03-18,www.independent.co.uk,brexit remainers rem,brexit remainers remoaners europe eu brexiteers tory ministers mess created a7633581.html,2017-03
doc_328530.txt,6124,2017-07-06,www.express.co.uk,Brexit news Tory MP ,Brexit news Tory MP hard Brexit only option EU Conservative Theresa May Philip Hammond,2017-07
doc_218578.txt,6125,2017-03-29,www.express.co.uk.,Brexit when is Artic,Brexit when is Article 50 trigger date EU referendum,2017-03
doc_110539.txt,6126,2017-06-01,www.telegraph.co.uk,,,2017-06
doc_206868.txt,6127,2017-03-06,www.breitbart.com,,,2017-03
doc_668604.txt,6128,2017-03-10,www.express.co.uk.,Brussels EU Brexit D,Brussels EU Brexit Divorce Bill Demand Joseph Muscat Malta,2017-03
doc_783744.txt,6129,2017-04-04,www.express.co.uk.,Brexit EU Royal navy,Brexit EU Royal navy veteran blasts Remainer Brussels funding Wales Cardiff Theresa May,2017-04
doc_229142.txt,6130,2017-08-01,www.dailymail.co.uk,Call poach EU scient,Call poach EU scientists medicines agency.html,2017-08
doc_213538.txt,6131,2017-03-29,www.irishtimes.com,as article 50 is tri,as article 50 is triggered britain is losing the plot 1.3028087,2017-03
doc_620074.txt,6132,2017-05-21,,Brexit news   Expert,Brexit news   Expert says Britain will not survive EU negotiations with Theresa May | UK | News | Express.co.uk,2017-05
doc_482037.txt,6133,2017-06-28,www.express.co.uk,Brexit news German i,Brexit news German industrial chief warns Angela Merkel cost Britain leaving EU,2017-06
doc_808193.txt,6134,2017-02-21,www.express.co.uk,David Davis Theresa ,David Davis Theresa May EU Estonia Brexit Migrants immigration trade,2017-02
doc_211996.txt,6135,2017-03-29,sg.news.yahoo.com,we miss you already ,we miss you already europe says farewell to the uk 130518970.html,2017-03
doc_287748.txt,6136,2017-07-13,www.theguardian.com,glamping brexit stay,glamping brexit staycation domestic tourism british campsites,2017-07
doc_158213.txt,6137,2017-07-04,www.independent.com.mt,The rise of socially,The rise of socially acceptable social media fascism 6736176074,2017-07
doc_482759.txt,6138,2017-06-28,www.thisismoney.co.uk,New Bentley pay deal,New Bentley pay deal gives workers 35 hour week.html,2017-06
doc_27667.txt,6139,2017-02-28,www.express.co.uk,brexit britain david,brexit britain david davis department unprepared european union talks,2017-02
doc_195924.txt,6140,2017-03-06,uk.weather.yahoo.com,peers nationalists m,peers nationalists must not allowed 063000922.html,2017-03
doc_103883.txt,6141,2017-02-23,www.msn.com,ar AAnemov,ar AAnemov,2017-02
doc_663977.txt,6142,2017-03-10,independent.co.uk,2017 budget philp ha,2017 budget philp hammond tampon tax domestic violence its back a7619071.html,2017-03
doc_510751.txt,6143,2017-07-11,www.irishtimes.com,brexit is now more h,brexit is now more humble pie for britain 1.3150708,2017-07
doc_439199.txt,6144,2017-05-15,, outwardlooking and , outwardlooking and internationalist,2017-05
doc_558623.txt,6145,2017-04-21,www.msn.com:443,ar BBA5zOZ,ar BBA5zOZ,2017-04
doc_834477.txt,6146,2017-07-17,www.dailymail.co.uk,Prince George wears ,Prince George wears shorts just like dad wore tot.html,2017-07
doc_8642.txt,6147,2017-06-29,www.theguardian.com,what is on offer for,what is on offer for eu nationals after brexit the key points,2017-06
doc_485649.txt,6148,2017-06-28,thisismoney.co.uk,UK pay millions chil,UK pay millions child benefit kids Europe.html,2017-06
doc_313767.txt,6149,2017-03-15,www.breitbart.com,,,2017-03
doc_815190.txt,6150,2017-02-21,dwpexamination.wordpress.com,,,2017-02
doc_80879.txt,6151,2017-03-21,www.express.co.uk,Brexit news French f,Brexit news French finance minister Michel Sapin Britain pay EU bill,2017-03
doc_122853.txt,6152,2017-05-30,thisismoney.co.uk,SNP hike taxes fund ,SNP hike taxes fund 118billion spending splurge.html,2017-05
doc_183362.txt,6153,2017-05-12,, function (binding) ," function (binding) binding(""wcVideoPlayer""",2017-05
doc_57216.txt,6154,2017-05-11,,Brexit news – Emma,Brexit news – Emmanuel Macron strengthens EU in Brexit talks | UK | News | Express.co.uk,2017-05
doc_477600.txt,6155,2017-04-28,, which has led to a , which has led to a reported flood of applications from residents worried about their future.Davis,2017-04
doc_258121.txt,6156,2017-02-27,sluggerotoole.com,,,2017-02
doc_423264.txt,6157,2017-07-12,www.macleans.ca,,,2017-07
doc_544008.txt,6158,2017-04-14,www.express.co.uk.,Nigel Farage Obama A,Nigel Farage Obama Angela Merkel democracy talks Donald Trump meets Nato,2017-04
doc_329834.txt,6159,2017-07-06,www.express.co.uk.,Brexit minister Leav,Brexit minister Leave voters joy EU exit economy,2017-07
doc_235893.txt,6160,2017-06-02,www.express.co.uk.,General election Lab,General election Labour tax plans David Davis Barry Gardiner,2017-06
doc_455876.txt,6161,2017-06-27,www.telegraph.co.uk,,,2017-06
doc_701165.txt,6162,2017-03-02,www.express.co.uk,Lords vote when is f,Lords vote when is final vote on Brexit Article 50 process peers House of Lords Commons,2017-03
doc_513002.txt,6163,2017-07-11,www.express.co.uk,Chuka Umunna Anna So,Chuka Umunna Anna Soubry cross party brexit group gary gibbon channel 4 news roasting,2017-07
doc_150352.txt,6164,2017-03-11,uk.weather.yahoo.com,pret manger faces st,pret manger faces staffing crisis 063900809.html,2017-03
doc_706597.txt,6165,2017-03-13,www.express.co.uk.,Donald Trump Angela ,Donald Trump Angela Merkel trade talks Washington,2017-03
doc_290748.txt,6166,2017-07-28,www.hitc.com,www.hitc.com,www.hitc.com,2017-07
doc_644215.txt,6167,2017-03-07,www.express.co.uk.,Merkel ally EU citiz,Merkel ally EU citizens held hostage Britain Brexit talks,2017-03
doc_555926.txt,6168,2017-04-21,www.gizmodo.co.uk,,,2017-04
doc_148185.txt,6169,2017-03-11,www.express.co.uk.,Theresa May rejects ,Theresa May rejects 52billion Brexit divorce bill European Union,2017-03
doc_542172.txt,6170,2017-03-26,, which he began by l, which he began by leading a minute's silence to honour the casualties of the previous day's terror attack on Westminster. Well then,2017-03
doc_137931.txt,6171,2017-04-07,www.express.co.uk,Green Party Jonathan,Green Party Jonathan Bartley slammed BBC offending Brexit David Dimbleby Question Time,2017-04
doc_46899.txt,6172,2017-04-06,independent.co.uk,philip hammond tory ,philip hammond tory eurosceptics brexit deal torpedo eu negotiations talks theresa may uk a7667346.html,2017-04
doc_80337.txt,6173,2017-03-21,uk.weather.yahoo.com,bbc failing duty imp,bbc failing duty impartial over 000726709.html,2017-03
doc_285472.txt,6174,2017-07-24,www.huffingtonpost.co.uk,brexit uk inflation ,brexit uk inflation imf forecast_uk_5975960ee4b0e79ec19a4beb,2017-07
doc_97580.txt,6175,2017-02-23,www.theguardian.com,divide and rule tact,divide and rule tactics could leave uk without deal say eu politicians,2017-02
doc_765676.txt,6176,2017-07-18,www.theguardian.com,brexit british busin,brexit british business leaders legatum eu,2017-07
doc_654775.txt,6177,2017-03-10,www.express.co.uk,NHS cash wasted over,NHS cash wasted overseas foreign aid projects,2017-03
doc_831434.txt,6178,2017-07-21,www.theguardian.com,morgan stanley picks,morgan stanley picks frankfurt post brexit hub,2017-07
doc_222036.txt,6179,2017-03-29,www.dailymail.co.uk,EU STOPS London Stoc,EU STOPS London Stock Exchange s 21bn merger Germans.html,2017-03
doc_337860.txt,6180,2017-04-15,www.express.co.uk,brexit britain irela,brexit britain ireland enda kenny official leaving eu mistake self harm theresa may,2017-04
doc_488836.txt,6181,2017-07-25,www.independent.co.uk,bmw brexit mini oxfo,bmw brexit mini oxford decision government reassurance greg clark a7859816.html,2017-07
doc_608789.txt,6182,2017-03-04,www.msn.com,ar AAnJUrF,ar AAnJUrF,2017-03
doc_710695.txt,6183,2017-06-15,sluggerotoole.com,,,2017-06
doc_344282.txt,6184,2017-05-09,,Former trade ministe,Former trade minister calls Tim Farron a child over Brexit referendum | UK | News | Express.co.uk,2017-05
doc_650761.txt,6185,2017-03-07,independent.co.uk,eu citizens rights u,eu citizens rights uk brexit application permanent residency form 85 pages european union a7613991.html,2017-03
doc_792293.txt,6186,2017-02-20,uk.weather.yahoo.com,mike pence reassures,mike pence reassures brussels strong 205714836.html,2017-02
doc_256247.txt,6187,2017-02-27,www.express.co.uk,Nigel Farage Piers M,Nigel Farage Piers Morgan Life Stories ITV ice cube sex scandal Twitter,2017-02
doc_434339.txt,6188,2017-04-10,www.express.co.uk,Alex Salmond Theresa,Alex Salmond Theresa May Brexit Scotland Nicola Sturgeon Ross Greer MEPs MSPs EU,2017-04
doc_707669.txt,6189,2017-03-13,www.breitbart.com,,,2017-03
doc_178966.txt,6190,2017-03-30,www.independent.co.uk,brexit keep european,brexit keep european citizenship free movement passport article 50 european parliament leaked a7656281.html,2017-03
doc_219576.txt,6191,2017-03-29,www.independent.co.uk,article 50 triggered,article 50 triggered theresa may brexit brexiteers europe donald tusk what will happen resign a7653711.html,2017-03
doc_254016.txt,6192,2017-02-27,www.express.co.uk,Leave misled EU migr,Leave misled EU migration Brexit Lib Dem Lord Newby,2017-02
doc_301905.txt,6193,2017-02-25,uk.weather.yahoo.com,sadiq khan nationali,sadiq khan nationalism divisive bigotry 000146186.html,2017-02
doc_329103.txt,6194,2017-07-06,www.express.co.uk,Ruth Davidson popula,Ruth Davidson popular next Tory leader Theresa May election 2017 scotland,2017-07
doc_348903.txt,6195,2017-03-16,sg.news.yahoo.com,dutch pm beats back ,dutch pm beats back far challenge exit polls 203121217.html,2017-03
doc_251571.txt,6196,2017-02-27,uk.weather.yahoo.com,theresa may poised a,theresa may poised announce end 220000875.html,2017-02
doc_263328.txt,6197,2017-02-27,www.theguardian.com,lords article 50 bil,lords article 50 bill debate gordon brown leads tributes to gerald kaufman politics live,2017-02
doc_294070.txt,6198,2017-02-25,www.msn.com,ar AAnemov,ar AAnemov,2017-02
doc_273657.txt,6199,2017-04-02,www.express.co.uk,David Davis Great Re,David Davis Great Repeal Bill Single Market vote MPs House of Commons Brexit,2017-04
doc_499079.txt,6200,2017-03-23,www.socialeurope.eu,,,2017-03
doc_221470.txt,6201,2017-03-29,independent.co.uk,article 50 triggered,article 50 triggered theresa may brexit brexiteers europe donald tusk what will happen resign a7653711.html,2017-03
doc_257071.txt,6202,2017-02-27,www.independent.co.uk,pound sterling is th,pound sterling is the most undervalued world currency and will rebound to pre brexit levels a7597666.html,2017-02
doc_261770.txt,6203,2017-02-27,www.express.co.uk,EU Human Rights Act ,EU Human Rights Act Brexit Artic Britain Theresa May Liz Truss politics Brexit Article 50,2017-02
doc_342048.txt,6204,2017-03-12,www.msn.com:80,ar AAo8bKj,ar AAo8bKj,2017-03
doc_557626.txt,6205,2017-04-21,metro.co.uk,,,2017-04
doc_214436.txt,6206,2017-03-29,www.biznews.com,,,2017-03
doc_289356.txt,6207,2017-07-13,www.express.co.uk,Brexit news Jeremy C,Brexit news Jeremy Corbyn Keir Starmer Diane Abbott EU Michel Barnier,2017-07
doc_217878.txt,6208,2017-03-29,www.express.co.uk,brussels plunged cha,brussels plunged chaos theresa may article 50 timetable scuppers eurocrats plans brexit,2017-03
doc_394194.txt,6209,2017-07-31,www.independent.co.uk,brexit latest news t,brexit latest news theresa may freedom movement cabinet eu migrant workers citizens immigration a7868616.html,2017-07
doc_303953.txt,6210,2017-02-25,www.express.co.uk,european union relau,european union relaunched vatican diplomat pietro parolin pope populism,2017-02
doc_833632.txt,6211,2017-07-17,www.dailymail.co.uk,Trump fired Chris Ch,Trump fired Chris Christie row cellphone germs.html,2017-07
doc_217886.txt,6212,2017-03-29,www.express.co.uk.,newsnight anna soubr,newsnight anna soubry britains lost the plot brexiteve theresa may impossible task brexit,2017-03
doc_368449.txt,6213,2017-04-16,www.express.co.uk,BMA british medical ,BMA british medical chief Dr Mark Porter rips Brexit backers over 350m nhs promise bus,2017-04
doc_819738.txt,6214,2017-02-21,www.express.co.uk,Philip Hammond Chanc,Philip Hammond Chancellor Spring Budget January surplus,2017-02
doc_248438.txt,6215,2017-04-18,www.express.co.uk.,Theresa May General ,Theresa May General Election Tim Farron Lib Dem reaction,2017-04
doc_637475.txt,6216,2017-05-22,, who is EAC presiden," who is EAC president and lead mediator in Burundi's seemingly intractable twoyearold political crisis.Tanzania's president said Europe should be focused on its own issues.""They are taking sanctions against Burundi when they too are facing difficulties at home",2017-05
doc_41021.txt,6217,2017-03-31,www.irishtimes.com,noel whelan anger ov,noel whelan anger over brexit will not get ireland anywhere 1.3030803,2017-03
doc_299405.txt,6218,2017-02-25,www.independent.co.uk,barack obama lawyers,barack obama lawyers donald trump united to protect democracy policies healthcare immigration ban a7597691.html,2017-02
doc_551619.txt,6219,2017-04-29,,Theresa May warned o,Theresa May warned of fresh court challenge over Brexit as ‘law requires second referendum' on any agreement,2017-04
doc_750774.txt,6220,2017-04-05,www.express.co.uk,Brexit Remainer conf,Brexit Remainer confides Farage turns on EU bullies,2017-04
doc_11094.txt,6221,2017-06-29,www.irishtimes.com,creepiness in action,creepiness in action women need to call out this behaviour 1.3137753,2017-06
doc_313065.txt,6222,2017-03-15,www.nme.com,stereophonics new al,stereophonics new album still talking young people working classes 2016939,2017-03
doc_543733.txt,6223,2017-04-14,www.irishtimes.com,irish style economic,irish style economic short termism is about to strike again 1.3047973,2017-04
doc_291034.txt,6224,2017-07-28,www.independent.co.uk,eu migrants register,eu migrants register home office brexit amber rudd free movement implementation a7864016.html,2017-07
doc_393588.txt,6225,2017-07-31,www.newsweek.com,total solar eclipse ,total solar eclipse trump astrology prediction 643776,2017-07
doc_526711.txt,6226,2017-03-09,www.msn.com,ar AAo1VXS,ar AAo1VXS,2017-03
doc_837712.txt,6227,2017-06-03,ewn.co.za,this is what europe ,this is what europe thinks brexit should look like,2017-06
doc_612695.txt,6228,2017-03-04,www.theguardian.com,theresa may lays dow,theresa may lays down independence vote challenge to sturgeon,2017-03
doc_513857.txt,6229,2017-04-24,uk.weather.yahoo.com,want bring nation to,want bring nation together leaders 060005772.html,2017-04
doc_94011.txt,6230,2017-02-23,www.independent.co.uk,jeremy corbyn labour,jeremy corbyn labour by elections paul nuttall ukip tony blair a7587371.html,2017-02
doc_593080.txt,6231,2017-02-24,www.express.co.uk.,Brexit news Sinn Fei,Brexit news Sinn Fein Gerry Adams return hard border Northern Ireland,2017-02
doc_203377.txt,6232,2017-03-06,uk.weather.yahoo.com,majority brits pinea,majority brits pineapple pizza where 143707921.html,2017-03
doc_105937.txt,6233,2017-02-23,www.theguardian.com,they dont care about,they dont care about us the anger and apathy behind the stoke byelection video,2017-02
doc_784112.txt,6234,2017-04-04,www.express.co.uk,French election 2017,French election 2017 chances Marine Le Pen win markets on edge,2017-04
doc_488030.txt,6235,2017-06-28,www.thisismoney.co.uk,Cladding fire fears ,Cladding fire fears 38 hospitals university halls.html,2017-06
doc_628058.txt,6236,2017-05-17,,Tory politician back,Tory politician backs poll showing two thirds of voters want Brexit | UK | News | Express.co.uk,2017-05
doc_261583.txt,6237,2017-02-27,uk.weather.yahoo.com,ukip open civil war ,ukip open civil war nigel 213000720.html,2017-02
doc_686500.txt,6238,2017-08-02,www.theguardian.com,general election soc,general election social care being sidelined,2017-08
doc_57506.txt,6239,2017-05-11,,Northern Ireland vot,Northern Ireland voter skewers Remainer Sinn Fein politician on Brexit | UK | News | Express.co.uk,2017-05
doc_281178.txt,6240,2017-06-26,abcnews.go.com,theresa details post,theresa details post brexit plans eu citizens uk 48285285,2017-06
doc_308761.txt,6241,2017-03-15,www.express.co.uk.,jean claude juncker ,jean claude juncker eu superstate plans including eu army,2017-03
doc_221059.txt,6242,2017-03-29,www.express.co.uk,Alex Salmond Brexit ,Alex Salmond Brexit Article 50 notification ISNT reversible,2017-03
doc_216731.txt,6243,2017-03-29,www.express.co.uk,theresa may scotland,theresa may scotland significant increase powers nicola sturgeon brexit article 50,2017-03
doc_97812.txt,6244,2017-02-23,uk.weather.yahoo.com,four 10 european doc,four 10 european doctors could 075954384.html,2017-02
doc_179917.txt,6245,2017-03-30,uk.weather.yahoo.com,great repeal bill go,great repeal bill government begins 070044650.html,2017-03
doc_737740.txt,6246,2017-04-08,www.espnfc.us,zinedine zidane face,zinedine zidane faces make or break month of april with real madrid,2017-04
doc_616031.txt,6247,2017-04-03,www.express.co.uk,Donald Trump hails B,Donald Trump hails Brexit very good Britain Brussels EU Theresa May Juncker Tusk,2017-04
doc_706575.txt,6248,2017-03-13,www.express.co.uk,Dutch election Geert,Dutch election Geert Wilders Mark Rutte prime minister foreigners,2017-03
doc_640204.txt,6249,2017-05-22,,European Union   Bre,European Union   Brexit negotiator Guy Verhofstadt rails against Polish government | Politics | News | Express.co.uk,2017-05
doc_590173.txt,6250,2017-02-24,www.independent.co.uk,britons upset about ,britons upset about brexit can come and work in france presidential favourite macron says a7591986.html,2017-02
